chrom	length	bases	mean	min	max
SCAF_1	5574741	108145538	19.40	0	1707
SCAF_1_region	5574741	108145538	19.40	0	1707
SCAF_2	4079479	82274015	20.17	0	1638
SCAF_2_region	4079479	82274015	20.17	0	1638
SCAF_3	3666439	80868311	22.06	0	2943
SCAF_3_region	3666439	80868311	22.06	0	2943
SCAF_4	2601389	63139975	24.27	0	1812
SCAF_4_region	2601389	63139975	24.27	0	1812
SCAF_5	2032088	40764265	20.06	0	3314
SCAF_5_region	2032088	40764265	20.06	0	3314
SCAF_6	1976889	43292598	21.90	0	1523
SCAF_6_region	1976889	43292598	21.90	0	1523
SCAF_7	1932263	38252364	19.80	0	1265
SCAF_7_region	1932263	38252364	19.80	0	1265
SCAF_8	1669080	29380933	17.60	0	931
SCAF_8_region	1669080	29380933	17.60	0	931
SCAF_9	1646134	32365688	19.66	0	1587
SCAF_9_region	1646134	32365688	19.66	0	1587
SCAF_10	1570817	29687631	18.90	0	570
SCAF_10_region	1570817	29687631	18.90	0	570
SCAF_11	1437752	29388175	20.44	0	1017
SCAF_11_region	1437752	29388175	20.44	0	1017
SCAF_12	978195	26179825	26.76	0	100610
SCAF_12_region	978195	26179825	26.76	0	100610
SCAF_13	598471	2605571	4.35	0	1533
SCAF_13_region	598471	2605571	4.35	0	1533
SCAF_14	247525	66769938	269.75	0	3801
SCAF_14_region	247525	66769938	269.75	0	3801
SCAF_15	224905	20542	0.09	0	166
SCAF_15_region	224905	20542	0.09	0	166
SCAF_16	181804	2973926	16.36	0	3081
SCAF_16_region	181804	2973926	16.36	0	3081
SCAF_17	176395	11777	0.07	0	12
SCAF_17_region	176395	11777	0.07	0	12
SCAF_18	160122	7367	0.05	0	31
SCAF_18_region	160122	7367	0.05	0	31
SCAF_19	139354	4826	0.03	0	12
SCAF_19_region	139354	4826	0.03	0	12
SCAF_20	131876	10469	0.08	0	159
SCAF_20_region	131876	10469	0.08	0	159
SCAF_21	130124	209598	1.61	0	302
SCAF_21_region	130124	209598	1.61	0	302
SCAF_22	121580	8148	0.07	0	10
SCAF_22_region	121580	8148	0.07	0	10
SCAF_23	117381	5940	0.05	0	21
SCAF_23_region	117381	5940	0.05	0	21
SCAF_24	115879	11149	0.10	0	229
SCAF_24_region	115879	11149	0.10	0	229
SCAF_25	115495	16181	0.14	0	466
SCAF_25_region	115495	16181	0.14	0	466
SCAF_26	113072	5707	0.05	0	8
SCAF_26_region	113072	5707	0.05	0	8
SCAF_27	110609	1532677	13.86	0	1686
SCAF_27_region	110609	1532677	13.86	0	1686
SCAF_28	109542	4263	0.04	0	9
SCAF_28_region	109542	4263	0.04	0	9
SCAF_29	108319	1804918	16.66	0	663
SCAF_29_region	108319	1804918	16.66	0	663
SCAF_30	107902	230493	2.14	0	222
SCAF_30_region	107902	230493	2.14	0	222
SCAF_31	106626	128422	1.20	0	374
SCAF_31_region	106626	128422	1.20	0	374
SCAF_32	102192	191091	1.87	0	568
SCAF_32_region	102192	191091	1.87	0	568
SCAF_33	98221	7849	0.08	0	11
SCAF_33_region	98221	7849	0.08	0	11
SCAF_34	97882	6954	0.07	0	13
SCAF_34_region	97882	6954	0.07	0	13
SCAF_35	95705	488032	5.10	0	1949
SCAF_35_region	95705	488032	5.10	0	1949
SCAF_36	94431	4688	0.05	0	9
SCAF_36_region	94431	4688	0.05	0	9
SCAF_37	92851	4250	0.05	0	13
SCAF_37_region	92851	4250	0.05	0	13
SCAF_38	89142	203584	2.28	0	295
SCAF_38_region	89142	203584	2.28	0	295
SCAF_39	88257	4463	0.05	0	7
SCAF_39_region	88257	4463	0.05	0	7
SCAF_40	85354	186564	2.19	0	363
SCAF_40_region	85354	186564	2.19	0	363
SCAF_41	82239	4858	0.06	0	10
SCAF_41_region	82239	4858	0.06	0	10
SCAF_42	77162	3961	0.05	0	7
SCAF_42_region	77162	3961	0.05	0	7
SCAF_43	76714	4023	0.05	0	6
SCAF_43_region	76714	4023	0.05	0	6
SCAF_44	76272	50824	0.67	0	442
SCAF_44_region	76272	50824	0.67	0	442
SCAF_45	73110	97201	1.33	0	414
SCAF_45_region	73110	97201	1.33	0	414
SCAF_46	72118	5076	0.07	0	5
SCAF_46_region	72118	5076	0.07	0	5
SCAF_47	70166	3472	0.05	0	10
SCAF_47_region	70166	3472	0.05	0	10
SCAF_48	69627	8512	0.12	0	15
SCAF_48_region	69627	8512	0.12	0	15
SCAF_49	69624	66191	0.95	0	176
SCAF_49_region	69624	66191	0.95	0	176
SCAF_50	68258	4619	0.07	0	9
SCAF_50_region	68258	4619	0.07	0	9
SCAF_51	66966	2400	0.04	0	6
SCAF_51_region	66966	2400	0.04	0	6
SCAF_52	66855	4046	0.06	0	9
SCAF_52_region	66855	4046	0.06	0	9
SCAF_53	65552	2072	0.03	0	9
SCAF_53_region	65552	2072	0.03	0	9
SCAF_54	65267	5683	0.09	0	122
SCAF_54_region	65267	5683	0.09	0	122
SCAF_55	65114	3063	0.05	0	8
SCAF_55_region	65114	3063	0.05	0	8
SCAF_56	62812	9395	0.15	0	204
SCAF_56_region	62812	9395	0.15	0	204
SCAF_57	62187	2015	0.03	0	6
SCAF_57_region	62187	2015	0.03	0	6
SCAF_58	61544	160426	2.61	0	458
SCAF_58_region	61544	160426	2.61	0	458
SCAF_59	61533	2606	0.04	0	6
SCAF_59_region	61533	2606	0.04	0	6
SCAF_60	61411	680012	11.07	0	749
SCAF_60_region	61411	680012	11.07	0	749
SCAF_61	61115	5371	0.09	0	6
SCAF_61_region	61115	5371	0.09	0	6
SCAF_62	59972	9019	0.15	0	26
SCAF_62_region	59972	9019	0.15	0	26
SCAF_63	59743	267379	4.48	0	454
SCAF_63_region	59743	267379	4.48	0	454
SCAF_64	58841	85369	1.45	0	317
SCAF_64_region	58841	85369	1.45	0	317
SCAF_65	58838	3177	0.05	0	9
SCAF_65_region	58838	3177	0.05	0	9
SCAF_66	58483	16751	0.29	0	103
SCAF_66_region	58483	16751	0.29	0	103
SCAF_67	57162	1575	0.03	0	8
SCAF_67_region	57162	1575	0.03	0	8
SCAF_68	56404	57933	1.03	0	177
SCAF_68_region	56404	57933	1.03	0	177
SCAF_69	55942	3420	0.06	0	9
SCAF_69_region	55942	3420	0.06	0	9
SCAF_70	55722	4994	0.09	0	16
SCAF_70_region	55722	4994	0.09	0	16
SCAF_71	55604	4399	0.08	0	5
SCAF_71_region	55604	4399	0.08	0	5
SCAF_72	54709	36246	0.66	0	10
SCAF_72_region	54709	36246	0.66	0	10
SCAF_73	52157	23586	0.45	0	13
SCAF_73_region	52157	23586	0.45	0	13
SCAF_74	52077	3170	0.06	0	7
SCAF_74_region	52077	3170	0.06	0	7
SCAF_75	51185	2507	0.05	0	7
SCAF_75_region	51185	2507	0.05	0	7
SCAF_76	50428	2087530	41.40	0	806
SCAF_76_region	50428	2087530	41.40	0	806
SCAF_77	50384	391	0.01	0	3
SCAF_77_region	50384	391	0.01	0	3
SCAF_78	49366	5258	0.11	0	12
SCAF_78_region	49366	5258	0.11	0	12
SCAF_79	49160	1885	0.04	0	6
SCAF_79_region	49160	1885	0.04	0	6
SCAF_80	48966	3737	0.08	0	8
SCAF_80_region	48966	3737	0.08	0	8
SCAF_81	48848	2564	0.05	0	7
SCAF_81_region	48848	2564	0.05	0	7
SCAF_82	48542	1883	0.04	0	5
SCAF_82_region	48542	1883	0.04	0	5
SCAF_83	48542	39655	0.82	0	31
SCAF_83_region	48542	39655	0.82	0	31
SCAF_84	47775	1446	0.03	0	5
SCAF_84_region	47775	1446	0.03	0	5
SCAF_85	47318	4278	0.09	0	11
SCAF_85_region	47318	4278	0.09	0	11
SCAF_86	46994	4369	0.09	0	10
SCAF_86_region	46994	4369	0.09	0	10
SCAF_87	46805	2379	0.05	0	7
SCAF_87_region	46805	2379	0.05	0	7
SCAF_88	46738	2633	0.06	0	7
SCAF_88_region	46738	2633	0.06	0	7
SCAF_89	46547	3070	0.07	0	5
SCAF_89_region	46547	3070	0.07	0	5
SCAF_90	46221	2758	0.06	0	20
SCAF_90_region	46221	2758	0.06	0	20
SCAF_91	44916	4400	0.10	0	5
SCAF_91_region	44916	4400	0.10	0	5
SCAF_92	44616	6731657	150.88	0	3195
SCAF_92_region	44616	6731657	150.88	0	3195
SCAF_93	44136	2334	0.05	0	31
SCAF_93_region	44136	2334	0.05	0	31
SCAF_94	43913	1936	0.04	0	3
SCAF_94_region	43913	1936	0.04	0	3
SCAF_95	43808	2983	0.07	0	9
SCAF_95_region	43808	2983	0.07	0	9
SCAF_96	43342	1443	0.03	0	6
SCAF_96_region	43342	1443	0.03	0	6
SCAF_97	43038	5468018	127.05	0	5174
SCAF_97_region	43038	5468018	127.05	0	5174
SCAF_98	42896	1710	0.04	0	9
SCAF_98_region	42896	1710	0.04	0	9
SCAF_99	42178	1748	0.04	0	4
SCAF_99_region	42178	1748	0.04	0	4
SCAF_100	41993	1293	0.03	0	8
SCAF_100_region	41993	1293	0.03	0	8
SCAF_101	41585	3297	0.08	0	8
SCAF_101_region	41585	3297	0.08	0	8
SCAF_102	41267	2290116	55.50	0	195
SCAF_102_region	41267	2290116	55.50	0	195
SCAF_103	41164	912	0.02	0	3
SCAF_103_region	41164	912	0.02	0	3
SCAF_104	40984	1625	0.04	0	4
SCAF_104_region	40984	1625	0.04	0	4
SCAF_105	40971	1012	0.02	0	3
SCAF_105_region	40971	1012	0.02	0	3
SCAF_106	40689	2175	0.05	0	8
SCAF_106_region	40689	2175	0.05	0	8
SCAF_107	40038	817	0.02	0	7
SCAF_107_region	40038	817	0.02	0	7
SCAF_108	39998	1432	0.04	0	5
SCAF_108_region	39998	1432	0.04	0	5
SCAF_109	39904	3062	0.08	0	54
SCAF_109_region	39904	3062	0.08	0	54
SCAF_110	39605	1642	0.04	0	4
SCAF_110_region	39605	1642	0.04	0	4
SCAF_111	39279	20473	0.52	0	146
SCAF_111_region	39279	20473	0.52	0	146
SCAF_112	39164	2237755	57.14	0	222
SCAF_112_region	39164	2237755	57.14	0	222
SCAF_113	39049	1685	0.04	0	3
SCAF_113_region	39049	1685	0.04	0	3
SCAF_114	38983	2317	0.06	0	6
SCAF_114_region	38983	2317	0.06	0	6
SCAF_115	38824	409697	10.55	0	443
SCAF_115_region	38824	409697	10.55	0	443
SCAF_116	37823	1712	0.05	0	15
SCAF_116_region	37823	1712	0.05	0	15
SCAF_117	37728	5430373	143.93	0	2961
SCAF_117_region	37728	5430373	143.93	0	2961
SCAF_118	37705	2260	0.06	0	4
SCAF_118_region	37705	2260	0.06	0	4
SCAF_119	37514	5119	0.14	0	179
SCAF_119_region	37514	5119	0.14	0	179
SCAF_120	37456	3101381	82.80	0	519
SCAF_120_region	37456	3101381	82.80	0	519
SCAF_121	37441	2801503	74.82	0	1028
SCAF_121_region	37441	2801503	74.82	0	1028
SCAF_122	37347	83703	2.24	0	201
SCAF_122_region	37347	83703	2.24	0	201
SCAF_123	37222	36309	0.98	0	8
SCAF_123_region	37222	36309	0.98	0	8
SCAF_124	36961	47303	1.28	0	376
SCAF_124_region	36961	47303	1.28	0	376
SCAF_125	36710	1714	0.05	0	5
SCAF_125_region	36710	1714	0.05	0	5
SCAF_126	36614	2036	0.06	0	12
SCAF_126_region	36614	2036	0.06	0	12
SCAF_127	36584	1325	0.04	0	7
SCAF_127_region	36584	1325	0.04	0	7
SCAF_128	36068	2190	0.06	0	4
SCAF_128_region	36068	2190	0.06	0	4
SCAF_129	35972	3299	0.09	0	65
SCAF_129_region	35972	3299	0.09	0	65
SCAF_130	35925	2737	0.08	0	5
SCAF_130_region	35925	2737	0.08	0	5
SCAF_131	35704	1348	0.04	0	23
SCAF_131_region	35704	1348	0.04	0	23
SCAF_132	35264	2473	0.07	0	4
SCAF_132_region	35264	2473	0.07	0	4
SCAF_133	35121	4338611	123.53	0	2752
SCAF_133_region	35121	4338611	123.53	0	2752
SCAF_134	35117	1428	0.04	0	4
SCAF_134_region	35117	1428	0.04	0	4
SCAF_135	34903	36124	1.03	0	8
SCAF_135_region	34903	36124	1.03	0	8
SCAF_136	34900	3459947	99.14	0	500
SCAF_136_region	34900	3459947	99.14	0	500
SCAF_137	34765	1109	0.03	0	3
SCAF_137_region	34765	1109	0.03	0	3
SCAF_138	34687	277731	8.01	0	1522
SCAF_138_region	34687	277731	8.01	0	1522
SCAF_139	34615	1629	0.05	0	3
SCAF_139_region	34615	1629	0.05	0	3
SCAF_140	34599	3603400	104.15	0	944
SCAF_140_region	34599	3603400	104.15	0	944
SCAF_141	34497	2296667	66.58	0	2848
SCAF_141_region	34497	2296667	66.58	0	2848
SCAF_142	34440	3226899	93.70	0	431
SCAF_142_region	34440	3226899	93.70	0	431
SCAF_143	34384	37564	1.09	0	14
SCAF_143_region	34384	37564	1.09	0	14
SCAF_144	34330	1185	0.03	0	4
SCAF_144_region	34330	1185	0.03	0	4
SCAF_145	34087	1412	0.04	0	7
SCAF_145_region	34087	1412	0.04	0	7
