chrom	length	bases	mean	min	max
SCAF_1	5574741	720423722	129.23	0	2850
SCAF_1_region	5574741	720423722	129.23	0	2850
SCAF_2	4079479	527870083	129.40	0	1889
SCAF_2_region	4079479	527870083	129.40	0	1889
SCAF_3	3666439	474887994	129.52	0	5571
SCAF_3_region	3666439	474887994	129.52	0	5571
SCAF_4	2601389	359632578	138.25	0	3562
SCAF_4_region	2601389	359632578	138.25	0	3562
SCAF_5	2032088	279303958	137.45	0	2740
SCAF_5_region	2032088	279303958	137.45	0	2740
SCAF_6	1976889	271011423	137.09	0	2604
SCAF_6_region	1976889	271011423	137.09	0	2604
SCAF_7	1932263	256992655	133.00	0	3137
SCAF_7_region	1932263	256992655	133.00	0	3137
SCAF_8	1669080	203860563	122.14	0	2874
SCAF_8_region	1669080	203860563	122.14	0	2874
SCAF_9	1646134	209954952	127.54	0	2460
SCAF_9_region	1646134	209954952	127.54	0	2460
SCAF_10	1570817	212332493	135.17	0	2083
SCAF_10_region	1570817	212332493	135.17	0	2083
SCAF_11	1437752	201111626	139.88	0	1918
SCAF_11_region	1437752	201111626	139.88	0	1918
SCAF_12	978195	149184224	152.51	0	429742
SCAF_12_region	978195	149184224	152.51	0	429742
SCAF_13	598471	86571612	144.65	0	4061
SCAF_13_region	598471	86571612	144.65	0	4061
SCAF_14	247525	8383529	33.87	0	5213
SCAF_14_region	247525	8383529	33.87	0	5213
SCAF_15	224905	17605	0.08	0	9
SCAF_15_region	224905	17605	0.08	0	9
SCAF_16	181804	345187	1.90	0	76
SCAF_16_region	181804	345187	1.90	0	76
SCAF_17	176395	13087	0.07	0	9
SCAF_17_region	176395	13087	0.07	0	9
SCAF_18	160122	12045	0.08	0	10
SCAF_18_region	160122	12045	0.08	0	10
SCAF_19	139354	1846	0.01	0	5
SCAF_19_region	139354	1846	0.01	0	5
SCAF_20	131876	12023	0.09	0	3
SCAF_20_region	131876	12023	0.09	0	3
SCAF_21	130124	77399	0.59	0	129
SCAF_21_region	130124	77399	0.59	0	129
SCAF_22	121580	12408	0.10	0	3
SCAF_22_region	121580	12408	0.10	0	3
SCAF_23	117381	11037	0.09	0	5
SCAF_23_region	117381	11037	0.09	0	5
SCAF_24	115879	8812	0.08	0	5
SCAF_24_region	115879	8812	0.08	0	5
SCAF_25	115495	9761	0.08	0	20
SCAF_25_region	115495	9761	0.08	0	20
SCAF_26	113072	11163	0.10	0	5
SCAF_26_region	113072	11163	0.10	0	5
SCAF_27	110609	3999970	36.16	0	770
SCAF_27_region	110609	3999970	36.16	0	770
SCAF_28	109542	2665	0.02	0	2
SCAF_28_region	109542	2665	0.02	0	2
SCAF_29	108319	11822217	109.14	0	1840
SCAF_29_region	108319	11822217	109.14	0	1840
SCAF_30	107902	368739	3.42	0	317
SCAF_30_region	107902	368739	3.42	0	317
SCAF_31	106626	427442	4.01	0	429
SCAF_31_region	106626	427442	4.01	0	429
SCAF_32	102192	1280292	12.53	0	1006
SCAF_32_region	102192	1280292	12.53	0	1006
SCAF_33	98221	11314	0.12	0	3
SCAF_33_region	98221	11314	0.12	0	3
SCAF_34	97882	10533	0.11	0	3
SCAF_34_region	97882	10533	0.11	0	3
SCAF_35	95705	22957	0.24	0	15
SCAF_35_region	95705	22957	0.24	0	15
SCAF_36	94431	6531	0.07	0	2
SCAF_36_region	94431	6531	0.07	0	2
SCAF_37	92851	6283	0.07	0	3
SCAF_37_region	92851	6283	0.07	0	3
SCAF_38	89142	76141	0.85	0	122
SCAF_38_region	89142	76141	0.85	0	122
SCAF_39	88257	7526	0.09	0	2
SCAF_39_region	88257	7526	0.09	0	2
SCAF_40	85354	58550	0.69	0	83
SCAF_40_region	85354	58550	0.69	0	83
SCAF_41	82239	7759	0.09	0	2
SCAF_41_region	82239	7759	0.09	0	2
SCAF_42	77162	8887	0.12	0	9
SCAF_42_region	77162	8887	0.12	0	9
