chrom	length	bases	mean	min	max
SCAF_1	5574741	419400359	75.23	0	9307
SCAF_1_region	5574741	419400359	75.23	0	9307
SCAF_2	4079479	301349334	73.87	0	5105
SCAF_2_region	4079479	301349334	73.87	0	5105
SCAF_3	3666439	280619630	76.54	0	10333
SCAF_3_region	3666439	280619630	76.54	0	10333
SCAF_4	2601389	219972933	84.56	0	22863
SCAF_4_region	2601389	219972933	84.56	0	22863
SCAF_5	2032088	164313093	80.86	0	22455
SCAF_5_region	2032088	164313093	80.86	0	22455
SCAF_6	1976889	160470439	81.17	0	3727
SCAF_6_region	1976889	160470439	81.17	0	3727
SCAF_7	1932263	153506761	79.44	0	13457
SCAF_7_region	1932263	153506761	79.44	0	13457
SCAF_8	1669080	121908270	73.04	0	9203
SCAF_8_region	1669080	121908270	73.04	0	9203
SCAF_9	1646134	123467897	75.00	0	3724
SCAF_9_region	1646134	123467897	75.00	0	3724
SCAF_10	1570817	124631447	79.34	0	11248
SCAF_10_region	1570817	124631447	79.34	0	11248
SCAF_11	1437752	116455776	81.00	0	4318
SCAF_11_region	1437752	116455776	81.00	0	4318
SCAF_12	978195	89344227	91.34	0	331465
SCAF_12_region	978195	89344227	91.34	0	331465
SCAF_13	598471	9110068	15.22	0	3198
SCAF_13_region	598471	9110068	15.22	0	3198
SCAF_14	247525	93315626	376.99	0	5331
SCAF_14_region	247525	93315626	376.99	0	5331
SCAF_15	224905	705699	3.14	0	127
SCAF_15_region	224905	705699	3.14	0	127
SCAF_16	181804	1349808	7.42	0	3949
SCAF_16_region	181804	1349808	7.42	0	3949
SCAF_17	176395	408512	2.32	0	44
SCAF_17_region	176395	408512	2.32	0	44
SCAF_18	160122	163373	1.02	0	30
SCAF_18_region	160122	163373	1.02	0	30
SCAF_19	139354	168187	1.21	0	43
SCAF_19_region	139354	168187	1.21	0	43
SCAF_20	131876	289252	2.19	0	41
SCAF_20_region	131876	289252	2.19	0	41
SCAF_21	130124	516036	3.97	0	215
SCAF_21_region	130124	516036	3.97	0	215
SCAF_22	121580	399382	3.28	0	40
SCAF_22_region	121580	399382	3.28	0	40
SCAF_23	117381	316767	2.70	0	1085
SCAF_23_region	117381	316767	2.70	0	1085
