chrom	length	bases	mean	min	max
SCAF_1	5574741	198203631	35.55	0	2594
SCAF_1_region	5574741	198203631	35.55	0	2594
SCAF_2	4079479	151431690	37.12	0	1695
SCAF_2_region	4079479	151431690	37.12	0	1695
SCAF_3	3666439	138358471	37.74	0	4414
SCAF_3_region	3666439	138358471	37.74	0	4414
SCAF_4	2601389	115818807	44.52	0	1696
SCAF_4_region	2601389	115818807	44.52	0	1696
SCAF_5	2032088	74172860	36.50	0	1417
SCAF_5_region	2032088	74172860	36.50	0	1417
SCAF_6	1976889	80687190	40.82	0	2934
SCAF_6_region	1976889	80687190	40.82	0	2934
SCAF_7	1932263	69880139	36.16	0	1792
SCAF_7_region	1932263	69880139	36.16	0	1792
SCAF_8	1669080	56900906	34.09	0	4098
SCAF_8_region	1669080	56900906	34.09	0	4098
SCAF_9	1646134	59886170	36.38	0	1093
SCAF_9_region	1646134	59886170	36.38	0	1093
SCAF_10	1570817	56858293	36.20	0	612
SCAF_10_region	1570817	56858293	36.20	0	612
SCAF_11	1437752	56057082	38.99	0	2053
SCAF_11_region	1437752	56057082	38.99	0	2053
SCAF_12	978195	47441802	48.50	0	214906
SCAF_12_region	978195	47441802	48.50	0	214906
SCAF_13	598471	2711180	4.53	0	1357
SCAF_13_region	598471	2711180	4.53	0	1357
SCAF_14	247525	39911876	161.24	0	2333
SCAF_14_region	247525	39911876	161.24	0	2333
SCAF_15	224905	8946900	39.78	0	195
SCAF_15_region	224905	8946900	39.78	0	195
SCAF_16	181804	1798461	9.89	0	1731
SCAF_16_region	181804	1798461	9.89	0	1731
SCAF_17	176395	8688273	49.25	0	165
SCAF_17_region	176395	8688273	49.25	0	165
SCAF_18	160122	2495390	15.58	0	612
SCAF_18_region	160122	2495390	15.58	0	612
SCAF_19	139354	2090529	15.00	0	663
SCAF_19_region	139354	2090529	15.00	0	663
SCAF_20	131876	6329263	47.99	0	250
SCAF_20_region	131876	6329263	47.99	0	250
SCAF_21	130124	5965738	45.85	0	947
SCAF_21_region	130124	5965738	45.85	0	947
SCAF_22	121580	6887652	56.65	0	156
SCAF_22_region	121580	6887652	56.65	0	156
SCAF_23	117381	4930932	42.01	0	208
SCAF_23_region	117381	4930932	42.01	0	208
