chrom	length	bases	mean	min	max
SCAF_1	5574741	342125509	61.37	0	2350
SCAF_1_region	5574741	342125509	61.37	0	2350
SCAF_2	4079479	263037540	64.48	0	3473
SCAF_2_region	4079479	263037540	64.48	0	3473
SCAF_3	3666439	231163641	63.05	0	4076
SCAF_3_region	3666439	231163641	63.05	0	4076
SCAF_4	2601389	196049532	75.36	0	2133
SCAF_4_region	2601389	196049532	75.36	0	2133
SCAF_5	2032088	129766479	63.86	0	2219
SCAF_5_region	2032088	129766479	63.86	0	2219
SCAF_6	1976889	141470357	71.56	0	2605
SCAF_6_region	1976889	141470357	71.56	0	2605
SCAF_7	1932263	126498577	65.47	0	3102
SCAF_7_region	1932263	126498577	65.47	0	3102
SCAF_8	1669080	98302932	58.90	0	1520
SCAF_8_region	1669080	98302932	58.90	0	1520
SCAF_9	1646134	107397581	65.24	0	1585
SCAF_9_region	1646134	107397581	65.24	0	1585
SCAF_10	1570817	102122730	65.01	0	1068
SCAF_10_region	1570817	102122730	65.01	0	1068
SCAF_11	1437752	101021087	70.26	0	725
SCAF_11_region	1437752	101021087	70.26	0	725
SCAF_12	978195	82476430	84.31	0	327035
SCAF_12_region	978195	82476430	84.31	0	327035
SCAF_13	598471	4103544	6.86	0	2342
SCAF_13_region	598471	4103544	6.86	0	2342
SCAF_14	247525	136494750	551.44	0	7770
SCAF_14_region	247525	136494750	551.44	0	7770
SCAF_15	224905	1438667	6.40	0	41
SCAF_15_region	224905	1438667	6.40	0	41
SCAF_16	181804	4416142	24.29	0	6299
SCAF_16_region	181804	4416142	24.29	0	6299
SCAF_17	176395	1216420	6.90	0	38
SCAF_17_region	176395	1216420	6.90	0	38
SCAF_18	160122	638313	3.99	0	70
SCAF_18_region	160122	638313	3.99	0	70
SCAF_19	139354	378343	2.71	0	43
SCAF_19_region	139354	378343	2.71	0	43
SCAF_20	131876	919291	6.97	0	56
SCAF_20_region	131876	919291	6.97	0	56
SCAF_21	130124	911109	7.00	0	76
SCAF_21_region	130124	911109	7.00	0	76
SCAF_22	121580	893790	7.35	0	25
SCAF_22_region	121580	893790	7.35	0	25
SCAF_23	117381	745068	6.35	0	49
SCAF_23_region	117381	745068	6.35	0	49
SCAF_24	115879	716247	6.18	0	27
SCAF_24_region	115879	716247	6.18	0	27
SCAF_25	115495	682842	5.91	0	30
SCAF_25_region	115495	682842	5.91	0	30
SCAF_26	113072	751211	6.64	0	24
SCAF_26_region	113072	751211	6.64	0	24
SCAF_27	110609	3720924	33.64	0	2250
SCAF_27_region	110609	3720924	33.64	0	2250
SCAF_28	109542	251081	2.29	0	38
SCAF_28_region	109542	251081	2.29	0	38
SCAF_29	108319	4404026	40.66	0	479
SCAF_29_region	108319	4404026	40.66	0	479
SCAF_30	107902	698567	6.47	0	797
SCAF_30_region	107902	698567	6.47	0	797
SCAF_31	106626	287307	2.69	0	334
SCAF_31_region	106626	287307	2.69	0	334
SCAF_32	102192	348521	3.41	0	822
SCAF_32_region	102192	348521	3.41	0	822
SCAF_33	98221	783479	7.98	0	28
SCAF_33_region	98221	783479	7.98	0	28
SCAF_34	97882	886431	9.06	0	38
SCAF_34_region	97882	886431	9.06	0	38
SCAF_35	95705	137234	1.43	0	260
SCAF_35_region	95705	137234	1.43	0	260
SCAF_36	94431	603048	6.39	0	32
SCAF_36_region	94431	603048	6.39	0	32
SCAF_37	92851	337150	3.63	0	65
SCAF_37_region	92851	337150	3.63	0	65
SCAF_38	89142	710992	7.98	0	75
SCAF_38_region	89142	710992	7.98	0	75
SCAF_39	88257	454608	5.15	0	31
SCAF_39_region	88257	454608	5.15	0	31
SCAF_40	85354	818472	9.59	0	72
SCAF_40_region	85354	818472	9.59	0	72
SCAF_41	82239	611148	7.43	0	31
SCAF_41_region	82239	611148	7.43	0	31
SCAF_42	77162	573090	7.43	0	34
SCAF_42_region	77162	573090	7.43	0	34
SCAF_43	76714	590921	7.70	0	29
SCAF_43_region	76714	590921	7.70	0	29
SCAF_44	76272	92357	1.21	0	228
SCAF_44_region	76272	92357	1.21	0	228
SCAF_45	73110	52910	0.72	0	89
SCAF_45_region	73110	52910	0.72	0	89
SCAF_46	72118	763955	10.59	0	30
SCAF_46_region	72118	763955	10.59	0	30
SCAF_47	70166	512863	7.31	0	32
SCAF_47_region	70166	512863	7.31	0	32
SCAF_48	69627	699940	10.05	0	28
SCAF_48_region	69627	699940	10.05	0	28
SCAF_49	69624	195621	2.81	0	277
SCAF_49_region	69624	195621	2.81	0	277
SCAF_50	68258	561430	8.23	0	32
SCAF_50_region	68258	561430	8.23	0	32
SCAF_51	66966	258237	3.86	0	53
SCAF_51_region	66966	258237	3.86	0	53
SCAF_52	66855	230559	3.45	0	32
SCAF_52_region	66855	230559	3.45	0	32
SCAF_53	65552	173718	2.65	0	56
SCAF_53_region	65552	173718	2.65	0	56
SCAF_54	65267	266114	4.08	0	42
SCAF_54_region	65267	266114	4.08	0	42
SCAF_55	65114	269650	4.14	0	25
SCAF_55_region	65114	269650	4.14	0	25
SCAF_56	62812	247441	3.94	0	49
SCAF_56_region	62812	247441	3.94	0	49
SCAF_57	62187	70516	1.13	0	25
SCAF_57_region	62187	70516	1.13	0	25
SCAF_58	61544	101515	1.65	0	76
SCAF_58_region	61544	101515	1.65	0	76
SCAF_59	61533	157507	2.56	0	30
SCAF_59_region	61533	157507	2.56	0	30
SCAF_60	61411	1480452	24.11	0	1716
SCAF_60_region	61411	1480452	24.11	0	1716
SCAF_61	61115	642668	10.52	0	33
SCAF_61_region	61115	642668	10.52	0	33
SCAF_62	59972	132255	2.21	0	143
SCAF_62_region	59972	132255	2.21	0	143
SCAF_63	59743	53715	0.90	0	109
SCAF_63_region	59743	53715	0.90	0	109
SCAF_64	58841	225380	3.83	0	690
SCAF_64_region	58841	225380	3.83	0	690
SCAF_65	58838	186128	3.16	0	26
SCAF_65_region	58838	186128	3.16	0	26
SCAF_66	58483	62178	1.06	0	122
SCAF_66_region	58483	62178	1.06	0	122
SCAF_67	57162	231982	4.06	0	70
SCAF_67_region	57162	231982	4.06	0	70
SCAF_68	56404	6470	0.11	0	34
SCAF_68_region	56404	6470	0.11	0	34
SCAF_69	55942	46022	0.82	0	8
SCAF_69_region	55942	46022	0.82	0	8
SCAF_70	55722	563874	10.12	0	35
SCAF_70_region	55722	563874	10.12	0	35
SCAF_71	55604	474406	8.53	0	27
SCAF_71_region	55604	474406	8.53	0	27
SCAF_72	54709	15307	0.28	0	4
SCAF_72_region	54709	15307	0.28	0	4
SCAF_73	52157	12689	0.24	0	11
SCAF_73_region	52157	12689	0.24	0	11
SCAF_74	52077	381699	7.33	0	30
SCAF_74_region	52077	381699	7.33	0	30
SCAF_75	51185	354483	6.93	0	45
SCAF_75_region	51185	354483	6.93	0	45
SCAF_76	50428	2908940	57.69	0	1084
SCAF_76_region	50428	2908940	57.69	0	1084
SCAF_77	50384	47000	0.93	0	11
SCAF_77_region	50384	47000	0.93	0	11
SCAF_78	49366	480618	9.74	0	36
SCAF_78_region	49366	480618	9.74	0	36
SCAF_79	49160	104985	2.14	0	47
SCAF_79_region	49160	104985	2.14	0	47
SCAF_80	48966	334671	6.83	0	29
SCAF_80_region	48966	334671	6.83	0	29
SCAF_81	48848	42634	0.87	0	13
SCAF_81_region	48848	42634	0.87	0	13
SCAF_82	48542	245747	5.06	0	52
SCAF_82_region	48542	245747	5.06	0	52
SCAF_83	48542	14696	0.30	0	11
SCAF_83_region	48542	14696	0.30	0	11
SCAF_84	47775	173972	3.64	0	28
SCAF_84_region	47775	173972	3.64	0	28
SCAF_85	47318	472151	9.98	0	35
SCAF_85_region	47318	472151	9.98	0	35
SCAF_86	46994	389180	8.28	0	29
SCAF_86_region	46994	389180	8.28	0	29
SCAF_87	46805	344537	7.36	0	27
SCAF_87_region	46805	344537	7.36	0	27
SCAF_88	46738	62325	1.33	0	16
SCAF_88_region	46738	62325	1.33	0	16
SCAF_89	46547	289349	6.22	0	29
SCAF_89_region	46547	289349	6.22	0	29
SCAF_90	46221	146882	3.18	0	32
SCAF_90_region	46221	146882	3.18	0	32
SCAF_91	44916	448724	9.99	0	27
SCAF_91_region	44916	448724	9.99	0	27
SCAF_92	44616	12918963	289.56	0	5259
SCAF_92_region	44616	12918963	289.56	0	5259
SCAF_93	44136	124100	2.81	0	17
SCAF_93_region	44136	124100	2.81	0	17
SCAF_94	43913	82728	1.88	0	23
SCAF_94_region	43913	82728	1.88	0	23
SCAF_95	43808	49077	1.12	0	14
SCAF_95_region	43808	49077	1.12	0	14
